0% quantile: LV Network: 1101,25% quantile: LV Network: 1101,50% quantile: LV Network: 1101,75% quantile: LV Network: 1101,100% quantile: LV Network: 1101,0% quantile: LV Network: 1122,25% quantile: LV Network: 1122,50% quantile: LV Network: 1122,75% quantile: LV Network: 1122,100% quantile: LV Network: 1122,0% quantile: LV Network: 1152,25% quantile: LV Network: 1152,50% quantile: LV Network: 1152,75% quantile: LV Network: 1152,100% quantile: LV Network: 1152,0% quantile: LV Network: 1200,25% quantile: LV Network: 1200,50% quantile: LV Network: 1200,75% quantile: LV Network: 1200,100% quantile: LV Network: 1200,0% quantile: LV Network: 1450,25% quantile: LV Network: 1450,50% quantile: LV Network: 1450,75% quantile: LV Network: 1450,100% quantile: LV Network: 1450
1.044709567321796984e+00,1.065533035251782668e+00,1.075256636719854164e+00,1.076250010779065125e+00,1.081815293958053870e+00,1.068597010227701594e+00,1.068857112288833955e+00,1.071707008173348852e+00,1.074555816605763603e+00,1.074812656310596193e+00,9.961860425321606982e-01,1.031265969223564616e+00,1.046218162867385670e+00,1.049007897321809546e+00,1.051501585149676732e+00,1.043295751202962363e+00,1.045476064658123594e+00,1.046762730137970498e+00,1.052567087304420612e+00,1.052719172476101583e+00,1.045900543150799056e+00,1.047821109250395732e+00,1.049299498902241723e+00,1.051521936042490557e+00,1.052410138438463205e+00
1.042665180976209083e+00,1.058185838635697262e+00,1.068599560237411872e+00,1.070487691847813450e+00,1.075268742205071071e+00,1.062507677381800963e+00,1.062762828690132944e+00,1.065517368498845263e+00,1.068268893986334067e+00,1.068515002330995278e+00,1.001672217188454228e+00,1.031282122546326674e+00,1.042086969654700823e+00,1.044436348753554400e+00,1.050155121340548225e+00,1.037973740446378468e+00,1.040455532428948393e+00,1.047026795142957489e+00,1.047443999801853876e+00,1.048196391319506926e+00,1.041362775286351905e+00,1.043079208976404493e+00,1.044382407041877681e+00,1.046536122967365090e+00,1.047374330334999604e+00
1.041427383590716627e+00,1.058871669450552666e+00,1.070865216026892108e+00,1.073966229037831788e+00,1.081485466705805143e+00,1.059615654809278773e+00,1.060077984057406830e+00,1.063993447667973546e+00,1.067844824300689721e+00,1.068114892615265932e+00,9.949201538288678925e-01,1.024427060818741797e+00,1.041557232557779766e+00,1.043051476646195574e+00,1.048355553236745452e+00,1.034088411964157128e+00,1.037003229952962347e+00,1.046754284507424249e+00,1.047231864852905314e+00,1.047766503214819123e+00,1.037845323222837068e+00,1.040840313305174680e+00,1.041402711587678720e+00,1.045934362288790442e+00,1.047137767896443528e+00
1.025039767970459481e+00,1.046265849701713879e+00,1.061450525055286365e+00,1.067107284973381809e+00,1.072908635822527046e+00,1.051685006102361264e+00,1.052174275595727515e+00,1.056347777264048382e+00,1.060463648963273053e+00,1.060780028549349829e+00,9.745997779043857889e-01,1.011106781786505149e+00,1.029178969697409851e+00,1.032675143976575782e+00,1.039528733576643216e+00,1.027510400625516462e+00,1.029580143782958812e+00,1.036821813318588470e+00,1.037644552349011207e+00,1.038950088288259410e+00,1.023249880739205198e+00,1.025400978676244357e+00,1.032654292571547394e+00,1.034258547767546332e+00,1.036006924768956061e+00
1.016649515808913717e+00,1.041183107451611800e+00,1.056050552790865460e+00,1.058036341305753636e+00,1.068731446862845269e+00,1.043942019797660103e+00,1.044380817808947759e+00,1.049240779144946956e+00,1.054124739217302320e+00,1.054635533437658923e+00,9.583284748891234273e-01,9.921357685549978545e-01,1.014344346850188261e+00,1.018699958944237594e+00,1.021448241025519010e+00,1.017971105028595113e+00,1.021613847806747577e+00,1.023643434066227043e+00,1.026725554179314548e+00,1.027348422296772146e+00,1.011385668492971401e+00,1.013298002179013890e+00,1.020335742609532526e+00,1.022307910738865955e+00,1.023539306268299365e+00
1.020634531584832860e+00,1.042305963819913472e+00,1.057827756427716537e+00,1.063594308004622402e+00,1.072901585801715907e+00,1.047891977486377968e+00,1.048324473819420177e+00,1.053095432566394152e+00,1.057888953450612624e+00,1.058389136195389213e+00,9.315945709551982645e-01,1.002893020164946858e+00,1.019210501471445651e+00,1.023372540060939029e+00,1.026235514294249418e+00,1.022429133629565667e+00,1.026062377377515045e+00,1.028223855776117635e+00,1.031409747120560105e+00,1.032008483942329802e+00,1.018433153289193260e+00,1.020255214368169794e+00,1.020658097588687641e+00,1.028026367681411646e+00,1.029243329137580876e+00
1.043870215982228178e+00,1.056935585167919189e+00,1.070309443221938217e+00,1.073840781591379745e+00,1.082751457738470480e+00,1.060807126886061491e+00,1.061300531446896178e+00,1.066661022219838273e+00,1.072004237564701867e+00,1.072445815841300165e+00,9.507196202982144406e-01,1.020790323318799153e+00,1.035437658647612169e+00,1.037921717352152662e+00,1.040701792911213674e+00,1.038522487165370434e+00,1.041121404228581682e+00,1.043593195838045551e+00,1.044394525755018455e+00,1.045047182456239065e+00,1.036159110749489187e+00,1.037968238599747961e+00,1.041040618798845463e+00,1.044773304766248856e+00,1.045328870534742105e+00
1.044708264532878017e+00,1.057903448355747900e+00,1.070579382854464079e+00,1.074695912375393858e+00,1.082274754387246407e+00,1.061343776161243646e+00,1.061839503846500499e+00,1.067014925290253435e+00,1.072173895327936721e+00,1.072620268794984844e+00,9.482491847984092503e-01,1.016894625909992467e+00,1.035270313109410978e+00,1.037317974230240081e+00,1.041744324676407318e+00,1.039278572094099795e+00,1.041603433312579652e+00,1.042052859433464151e+00,1.044786033799303571e+00,1.045567604656719940e+00,1.036730006900158152e+00,1.038545610596053326e+00,1.041416931767336518e+00,1.045623918058565582e+00,1.046193114615984854e+00
1.039764668473589504e+00,1.055493397535592681e+00,1.068265624696682625e+00,1.070847607273895719e+00,1.076835723710880099e+00,1.059762300015520298e+00,1.060108855828426400e+00,1.063747010543364180e+00,1.067421430966326135e+00,1.067876783903305205e+00,9.918582079386174533e-01,1.021948389272669289e+00,1.035644671416671603e+00,1.039684567396811810e+00,1.043445008200584168e+00,1.041487176306532980e+00,1.041973685309200537e+00,1.044353148275110055e+00,1.046761735214034594e+00,1.047016383049862664e+00,1.035539357430653506e+00,1.037914157087160838e+00,1.041942535942696813e+00,1.043728822650400678e+00,1.044908232977760143e+00
1.044036517266397901e+00,1.060832425166211346e+00,1.070962413412436920e+00,1.073275178152323761e+00,1.080091626207477340e+00,1.064228017720400654e+00,1.064557786141143936e+00,1.067895229803564217e+00,1.071264288613125393e+00,1.071688902475292027e+00,9.834977817691326063e-01,1.028586237300852746e+00,1.040425450322873813e+00,1.043915756471486711e+00,1.047047117933318949e+00,1.046603001825722634e+00,1.047087127949898111e+00,1.049237221751052607e+00,1.051556966004193905e+00,1.051790035044688487e+00,1.040414914606731855e+00,1.042819458562195045e+00,1.047106744731827632e+00,1.048695723558262127e+00,1.049790044669706601e+00
