0% quantile: LV Network: 1108,25% quantile: LV Network: 1108,50% quantile: LV Network: 1108,75% quantile: LV Network: 1108,100% quantile: LV Network: 1108,0% quantile: LV Network: 1109,25% quantile: LV Network: 1109,50% quantile: LV Network: 1109,75% quantile: LV Network: 1109,100% quantile: LV Network: 1109,0% quantile: LV Network: 1151,25% quantile: LV Network: 1151,50% quantile: LV Network: 1151,75% quantile: LV Network: 1151,100% quantile: LV Network: 1151,0% quantile: LV Network: 1158,25% quantile: LV Network: 1158,50% quantile: LV Network: 1158,75% quantile: LV Network: 1158,100% quantile: LV Network: 1158,0% quantile: LV Network: 1175,25% quantile: LV Network: 1175,50% quantile: LV Network: 1175,75% quantile: LV Network: 1175,100% quantile: LV Network: 1175
1.063479281019159117e+00,1.074730685589408097e+00,1.078188220814965792e+00,1.079998522853656606e+00,1.086452141070691324e+00,1.059497224782537828e+00,1.065210287296926239e+00,1.068494946634465981e+00,1.072338630518782310e+00,1.081617010477833318e+00,1.025714632003939863e+00,1.057001723992035069e+00,1.067068199972454501e+00,1.072963511807623949e+00,1.084378388864211118e+00,1.046242846808470794e+00,1.050658174496527764e+00,1.059316496366301097e+00,1.064255222826628433e+00,1.069366056480347327e+00,1.034500984262457068e+00,1.050542382721156853e+00,1.058985941422314392e+00,1.064864671942528318e+00,1.070067525719802015e+00
1.068639299078080196e+00,1.078990950119111947e+00,1.081561233027758639e+00,1.083761014163159508e+00,1.089783037602544136e+00,1.066566730066782709e+00,1.070751021364043210e+00,1.074869922392033494e+00,1.077649540535985828e+00,1.085370440970793826e+00,1.039704042164919962e+00,1.061227360197410041e+00,1.073397066858805315e+00,1.077089242879136766e+00,1.087567650888651594e+00,1.049198356868291881e+00,1.059831275676063278e+00,1.065662934821894448e+00,1.070824903276894613e+00,1.073620718416496977e+00,1.039031788156645542e+00,1.058324769937493581e+00,1.063969238471006440e+00,1.070364510171772698e+00,1.073652809021890420e+00
1.076599831671924745e+00,1.085460599044037799e+00,1.087594873835252107e+00,1.089313160021634364e+00,1.098967326645755582e+00,1.070998349869905164e+00,1.079332716492735322e+00,1.082234526778622197e+00,1.087533861934488755e+00,1.099384813890163626e+00,1.055871501992142525e+00,1.070751888877638613e+00,1.080783011098797930e+00,1.085550337675352806e+00,1.096878660985636023e+00,1.066560303917120978e+00,1.072762126580711017e+00,1.076686512533541418e+00,1.080210278505250088e+00,1.084368082559816759e+00,1.061166140500445998e+00,1.070379674038214768e+00,1.074437556252759052e+00,1.080477667766492678e+00,1.092135767773115829e+00
1.077008976394171480e+00,1.088393164818338699e+00,1.090437448516089036e+00,1.093141843455985418e+00,1.103457505478631973e+00,1.072438923595004479e+00,1.081184528997225280e+00,1.085404206560010021e+00,1.091347402700070024e+00,1.100730518908762390e+00,1.065000645525300937e+00,1.078749541537181056e+00,1.084365858646385350e+00,1.088038846707008567e+00,1.102125179040502001e+00,1.075189151048275393e+00,1.077740269187451583e+00,1.081900822896360248e+00,1.084889104933392856e+00,1.089142309985461798e+00,1.066068999664262940e+00,1.075829934205859484e+00,1.080101076401082771e+00,1.085389827129491058e+00,1.092481777714419788e+00
1.068235744991761216e+00,1.077006372129842626e+00,1.078897499066700405e+00,1.080750144346771746e+00,1.086267642637064990e+00,1.058087899405635968e+00,1.067358715566636196e+00,1.078751601285338424e+00,1.080501780813725610e+00,1.091037268630886459e+00,1.050467291498146993e+00,1.067269614709707160e+00,1.072202260322916878e+00,1.078636448930036185e+00,1.089591687106570062e+00,1.052402249754771590e+00,1.067939097559229333e+00,1.071275741999183406e+00,1.074048317118488693e+00,1.077993410249823869e+00,1.055711692539339275e+00,1.064368683431872409e+00,1.070017541345498646e+00,1.073821993963742116e+00,1.084463772124210301e+00
1.063819947935105370e+00,1.078764547333227242e+00,1.081181126467715803e+00,1.083225048983616601e+00,1.090100197020112960e+00,1.064138680339771215e+00,1.071855861282792866e+00,1.080362642499548942e+00,1.081633165420384346e+00,1.090721959251472972e+00,1.049927671776543558e+00,1.070641933093805953e+00,1.074927821654638294e+00,1.079408867544574990e+00,1.095520342808939507e+00,1.057936838552650638e+00,1.070653375740029833e+00,1.074390449203610487e+00,1.077437805639648083e+00,1.082678824049269961e+00,1.059799875560523352e+00,1.068499162404421332e+00,1.073880921878551886e+00,1.077491843665590476e+00,1.092128532153156639e+00
1.055870564178370996e+00,1.077444652200154396e+00,1.081190291773719281e+00,1.084015436954253175e+00,1.092759661098695156e+00,1.063219024827175563e+00,1.069134263534778917e+00,1.080229827029142831e+00,1.092127802656085223e+00,1.102688764362822260e+00,1.037175770246816509e+00,1.071423283657531922e+00,1.076826044454740172e+00,1.080276327946142700e+00,1.094721565524314100e+00,1.059661430247904157e+00,1.071062520912762217e+00,1.075963493234339152e+00,1.078315329343718432e+00,1.084617954741777579e+00,1.055907501254674585e+00,1.067656983379900781e+00,1.074182350768693839e+00,1.077448689991668429e+00,1.089699699691153434e+00
1.054974513963352178e+00,1.077063441827334822e+00,1.080663953518957054e+00,1.083454841532567325e+00,1.094657587107821906e+00,1.060702603259847665e+00,1.067563397666649205e+00,1.079955208860400084e+00,1.089589637826563928e+00,1.100546020861188579e+00,1.042145204802635394e+00,1.069156436432620705e+00,1.077030057748092240e+00,1.080512129960652157e+00,1.093881614350596276e+00,1.062556593090340673e+00,1.070205378570581400e+00,1.074615772331343200e+00,1.078313614422161448e+00,1.088033927408826207e+00,1.058220888136271354e+00,1.067502444853790866e+00,1.073862743482387749e+00,1.077540826951929986e+00,1.087405751481862026e+00
1.057532552809234305e+00,1.073591759024020931e+00,1.077458142040909950e+00,1.080829265465278466e+00,1.090282030633775490e+00,1.062132863920080217e+00,1.068877909500803636e+00,1.074836355148877542e+00,1.081347437272872636e+00,1.086285299775602731e+00,1.034044983988291033e+00,1.063095099527227916e+00,1.073689367155937324e+00,1.079351181009915006e+00,1.094375983570922362e+00,1.056409015578199329e+00,1.066103829935315606e+00,1.071313848428476101e+00,1.073586784802695204e+00,1.081452914491869199e+00,1.055252521964367807e+00,1.065779909587612817e+00,1.070678183878337908e+00,1.072677956405294175e+00,1.081566432371781294e+00
1.060578568223521589e+00,1.073421800317481356e+00,1.076324231056730696e+00,1.079720862726856190e+00,1.087017606558172922e+00,1.063988245359230644e+00,1.070990178004211257e+00,1.072964752719231862e+00,1.077121142307504886e+00,1.082339576642634693e+00,1.033559410785297006e+00,1.064457210616423621e+00,1.073132989326438524e+00,1.078138370664899259e+00,1.093592257602491014e+00,1.053027252900752497e+00,1.062107640650627349e+00,1.069443350501788403e+00,1.072726785830067753e+00,1.080286959876533670e+00,1.055698889583576161e+00,1.063243061611601759e+00,1.068175873719825919e+00,1.069992526270970190e+00,1.082108033540442937e+00
