F1 (to 1101), 6.82 MVA,F2 (to 1104), 6.82 MVA,F3 (to 1107), 6.82 MVA,F4 (to 1110), 6.82 MVA,F5 (to 1115), 8.86 MVA,F6 (to 1126), 8.86 MVA,F7 (to 1137), 8.86 MVA,F8 (to 1151), 8.86 MVA
1.478451167950611023e+01,9.685710271787522530e+00,1.587571226886178088e+01,1.890491379202774880e+01,5.246330834851557512e+01,5.006342073887258692e+01,5.453708801132492567e+01,1.030759888733449117e+02
1.596685996240228889e+01,9.858364637391554552e+00,1.724741183828862034e+01,2.046313641536944417e+01,5.703773899462012054e+01,5.438912832498034788e+01,5.912596576414583893e+01,1.123329134320237159e+02
1.700688289357426797e+01,1.060844750910846379e+01,1.699975612821004134e+01,2.022933706562401568e+01,5.621151754872914807e+01,5.362803506435749767e+01,5.842066642830946677e+01,1.106808366597410611e+02
1.578283247404981893e+01,1.022255244485525161e+01,1.589804242519039690e+01,1.893893266726478686e+01,5.253784482119887400e+01,5.013729508373155141e+01,5.463458707923278723e+01,1.032311036570549305e+02
1.516737034043342547e+01,9.939481963079487059e+00,1.537241095041658134e+01,1.850746496757152926e+01,5.078680276463879295e+01,4.855145729958874767e+01,5.330948232189045655e+01,9.978064873373898536e+01
1.421756357332075105e+01,9.215642455688742629e+00,1.410049826755253299e+01,1.701131180780966545e+01,4.655387470256319205e+01,4.452509416403116660e+01,4.893557570168614745e+01,9.125822626564136897e+01
1.392175518104461851e+01,9.149495965862829649e+00,1.374632379954383943e+01,1.686326881664235344e+01,4.537630977730099602e+01,4.351878299715705367e+01,4.841573894337447825e+01,8.902191090092883030e+01
1.263729364676693478e+01,8.102755376094446405e+00,1.238663441693040390e+01,1.524081790876150500e+01,4.085956161086601668e+01,3.921114524083374420e+01,4.369360629451557543e+01,7.997981607105153046e+01
1.152639108906148735e+01,7.350701545164062267e+00,1.185833053233377576e+01,1.479360269828313790e+01,3.910637287453409527e+01,3.761643474754058047e+01,4.233575163766946048e+01,7.656848200771119650e+01
1.077783112822671185e+01,7.206386595390578798e+00,1.137063637547638351e+01,1.440427839620303985e+01,3.748886385140239241e+01,3.615493086017634283e+01,4.114417931741085965e+01,7.343843846157234623e+01
1.164954132301933321e+01,8.210062925912064102e+00,1.235113440239250870e+01,1.594037579512468028e+01,4.074180333142714261e+01,3.941337284057808432e+01,4.549099294959683704e+01,8.009061359595523300e+01
1.083471904291784149e+01,7.684057123167319148e+00,1.160998456566367310e+01,1.499797134006170118e+01,3.828265117377877402e+01,3.704286366862012159e+01,4.277017174478183392e+01,7.516095114595671589e+01
1.376073056401535588e+01,9.796042748468407169e+00,1.414408245478690063e+01,1.829047865248338667e+01,4.669909628276729308e+01,4.518498508918770540e+01,5.227094306283540703e+01,9.212919026294513003e+01
1.556642023323741952e+01,1.142811884607491635e+01,1.500034528730694561e+01,1.967572871524101430e+01,4.954852166202279307e+01,4.805674229296744215e+01,5.620080882398364253e+01,9.804587986622064477e+01
1.757267309541410327e+01,1.241726266606019102e+01,1.740082883952490889e+01,2.243026428681189444e+01,5.755089539585886627e+01,5.563881723832942328e+01,6.431198286199035863e+01,1.142424931331095337e+02
1.724024341264683002e+01,1.208395109857429262e+01,1.688452982446914774e+01,2.177005108083380591e+01,5.582782822032973513e+01,5.397787646359436309e+01,6.238745453242898975e+01,1.107075976553205692e+02
1.540149143016526700e+01,1.070898615840721391e+01,1.537784364476736698e+01,1.980806201264997313e+01,5.080532103422151380e+01,4.912025609103370272e+01,5.669104372139742765e+01,1.004346052710826456e+02
1.524729921329930704e+01,1.062149178353665668e+01,1.501782321866569880e+01,1.945583204469500060e+01,4.960656189212956235e+01,4.801030722073902979e+01,5.563548262229961239e+01,9.804882528352464988e+01
1.216071889998942268e+01,8.869548613689849148e+00,1.218608310888275170e+01,1.612328391511664094e+01,4.019411416468634712e+01,3.905287058046804560e+01,4.590123588358834894e+01,7.917591011100137166e+01
1.161508629608985110e+01,8.170033530289344981e+00,1.131805842358850711e+01,1.487409884411339966e+01,3.731466638738775288e+01,3.621535813174473617e+01,4.233861682565220264e+01,7.334061804672073492e+01
1.126217010487714454e+01,8.223896799245975942e+00,1.147972427667874840e+01,1.501222923713754120e+01,3.785071539419524100e+01,3.670372812133334861e+01,4.275702193364116965e+01,7.438148277757925086e+01
1.108833447460422583e+01,7.877195619993397457e+00,1.098667915671890150e+01,1.436419705102782629e+01,3.621608884654360594e+01,3.511886463341728160e+01,4.089464984423602800e+01,7.110450804679229009e+01
