0% quantile: LV Network: 1102,25% quantile: LV Network: 1102,50% quantile: LV Network: 1102,75% quantile: LV Network: 1102,100% quantile: LV Network: 1102,0% quantile: LV Network: 1154,25% quantile: LV Network: 1154,50% quantile: LV Network: 1154,75% quantile: LV Network: 1154,100% quantile: LV Network: 1154,0% quantile: LV Network: 1202,25% quantile: LV Network: 1202,50% quantile: LV Network: 1202,75% quantile: LV Network: 1202,100% quantile: LV Network: 1202,0% quantile: LV Network: 1206,25% quantile: LV Network: 1206,50% quantile: LV Network: 1206,75% quantile: LV Network: 1206,100% quantile: LV Network: 1206,0% quantile: LV Network: 1262,25% quantile: LV Network: 1262,50% quantile: LV Network: 1262,75% quantile: LV Network: 1262,100% quantile: LV Network: 1262
1.064155693229613675e+00,1.071825647779608870e+00,1.074856594059654391e+00,1.079836313964632311e+00,1.082765415768043304e+00,1.070607840793483811e+00,1.073917126384455356e+00,1.075020008623581047e+00,1.075736585151688018e+00,1.076426144551034358e+00,1.071594004361465791e+00,1.075715974050718060e+00,1.079207893838967314e+00,1.081262917790522859e+00,1.083872831154908400e+00,1.073482808973841962e+00,1.077142495875264228e+00,1.078296301528009149e+00,1.079663166370348870e+00,1.080354271299603930e+00,1.082285808103378155e+00,1.082984044675504354e+00,1.084903959169617238e+00,1.084968531617671816e+00,1.085130743773406348e+00
1.064152447651597999e+00,1.071822441135265480e+00,1.074853398673697225e+00,1.079833138063999387e+00,1.082762247429103875e+00,1.070604606186272401e+00,1.073913902698591993e+00,1.075016794541192144e+00,1.075733366929700008e+00,1.076422934930179709e+00,1.071590830358437385e+00,1.075712817118253728e+00,1.079204747879766169e+00,1.081259779972556068e+00,1.083869699144643262e+00,1.073479046748574417e+00,1.077138747900201032e+00,1.078292557831261878e+00,1.079659433956317915e+00,1.080350541336844383e+00,1.082282675812400452e+00,1.082980914480315970e+00,1.084900829652058585e+00,1.084965402298533999e+00,1.085127614955128550e+00
1.068204814365985023e+00,1.076040193093064534e+00,1.079023894278134721e+00,1.081311929973428398e+00,1.085394902443304721e+00,1.074995368591981304e+00,1.077389196245611025e+00,1.078149875860725304e+00,1.078958833809930073e+00,1.079337015633205388e+00,1.076432404366697959e+00,1.078914149022107472e+00,1.082039033525159066e+00,1.084066931168838011e+00,1.086748180065285618e+00,1.079799440496011620e+00,1.081416017113837835e+00,1.082157718898103749e+00,1.082538113658545242e+00,1.082984125136885911e+00,1.084306436386028194e+00,1.085070378173675021e+00,1.086149905036850605e+00,1.086361315602714095e+00,1.086679455843271969e+00
1.068202363752690731e+00,1.076037748958902363e+00,1.079021454927195478e+00,1.081309492490594604e+00,1.085392473027530613e+00,1.074992901218750907e+00,1.077386732423293747e+00,1.078147414900777257e+00,1.078956373067474050e+00,1.079334555521004990e+00,1.076429986004158179e+00,1.078911734297153036e+00,1.082036625506785921e+00,1.084064526325883016e+00,1.086745778515564975e+00,1.079796559754237162e+00,1.081413138337821822e+00,1.082154842296249475e+00,1.082535237252435500e+00,1.082981249763235843e+00,1.084304031614012009e+00,1.085067974678757041e+00,1.086147502418692401e+00,1.086358913646213953e+00,1.086677054434913137e+00
1.064588763448803377e+00,1.073361879218789783e+00,1.076386916366955493e+00,1.080579291819747878e+00,1.084743260982581559e+00,1.073137362819111651e+00,1.075426414329603730e+00,1.075974220231541434e+00,1.076954153970095973e+00,1.077628304053590336e+00,1.073798837400908868e+00,1.078267939607034043e+00,1.080742787505036828e+00,1.082910682047453887e+00,1.085378285557053957e+00,1.078138808182124597e+00,1.079742372523867733e+00,1.080210068260960332e+00,1.080491884511436851e+00,1.081379224355897728e+00,1.084105566465115134e+00,1.084364326882635954e+00,1.085040482082947566e+00,1.085302076214845535e+00,1.085565171937892481e+00
1.064586978573492715e+00,1.073360118931354634e+00,1.076385162746786861e+00,1.080577555305346493e+00,1.084741530440026080e+00,1.073135592952243922e+00,1.075424650360874423e+00,1.075972455547032913e+00,1.076952390371916257e+00,1.077626541680878347e+00,1.073797097077169083e+00,1.078266211930063001e+00,1.080741062073518943e+00,1.082908963502969613e+00,1.085376573210937945e+00,1.078136754820095966e+00,1.079740318907857599e+00,1.080208017352341621e+00,1.080489831972831549e+00,1.081377173605033049e+00,1.084103848204508891e+00,1.084362609050474102e+00,1.085038765783848058e+00,1.085300363353441044e+00,1.085563459494734317e+00
1.062282456733715241e+00,1.072081864819977026e+00,1.073960174045820892e+00,1.077867474580043172e+00,1.083192662081135405e+00,1.070848788909698479e+00,1.072334482307049974e+00,1.073295281943246415e+00,1.074879236652128922e+00,1.075968523127394327e+00,1.074415341548608849e+00,1.077764070085497794e+00,1.078546961211161337e+00,1.081650755063336744e+00,1.082466587574836270e+00,1.072771547391032199e+00,1.076580651327665894e+00,1.077698254778576059e+00,1.080864461601750870e+00,1.081313609550861310e+00,1.081541346093822131e+00,1.081884543607274152e+00,1.082851505468955811e+00,1.083949551411848233e+00,1.084285283887367779e+00
1.062281768608789534e+00,1.072081203780007819e+00,1.073959511659126953e+00,1.077866825621678570e+00,1.083192024335848380e+00,1.070848129097857981e+00,1.072333823745023285e+00,1.073294624226988736e+00,1.074878570784689735e+00,1.075967853067536062e+00,1.074414692511356462e+00,1.077763416420994824e+00,1.078546318117975744e+00,1.081650103493970949e+00,1.082465949615119882e+00,1.072770780209360897e+00,1.076579888164396870e+00,1.077697488455181318e+00,1.080863689384243820e+00,1.081312837660416637e+00,1.081540694523359880e+00,1.081883892464755803e+00,1.082850868036789205e+00,1.083948910351356654e+00,1.084284643062078723e+00
1.057702066797449270e+00,1.069388379335890704e+00,1.073267398144080564e+00,1.075644029509203570e+00,1.079850684389310311e+00,1.069829490063093802e+00,1.070909765297924476e+00,1.071521799074767634e+00,1.074728153343520010e+00,1.075233905324813000e+00,1.060509921439468872e+00,1.074324388188712565e+00,1.076925721344357489e+00,1.079601879417162680e+00,1.080783929744487892e+00,1.071934801972915130e+00,1.075573657528783089e+00,1.078089980684516114e+00,1.079185261169830046e+00,1.080167360004587795e+00,1.074613092689543414e+00,1.076723630954919964e+00,1.079945544000629143e+00,1.083126544544604997e+00,1.083577524775165779e+00
1.057702948509071650e+00,1.069389257456163644e+00,1.073268273448990229e+00,1.075644902885749987e+00,1.079851554754862164e+00,1.069830375373922893e+00,1.070910649878982435e+00,1.071522683239470641e+00,1.074729034770178782e+00,1.075234786386878527e+00,1.060510791263214792e+00,1.074325252226076444e+00,1.076926587422867954e+00,1.079602741860578696e+00,1.080784791111310206e+00,1.071935830390245092e+00,1.075574683082120453e+00,1.078091004608579651e+00,1.079186283957689341e+00,1.080168382224743651e+00,1.074613958249236667e+00,1.076724495134681936e+00,1.079946406145017246e+00,1.083127404619601997e+00,1.083578384543994577e+00
