F1 (to 1101), 6.82 MVA,F2 (to 1104), 6.82 MVA,F3 (to 1107), 6.82 MVA,F4 (to 1110), 6.82 MVA,F5 (to 1115), 8.86 MVA,F6 (to 1126), 8.86 MVA,F7 (to 1137), 8.86 MVA,F8 (to 1151), 8.86 MVA
2.778429331745751796e+00,8.621015478487047412e-01,1.851223129775028786e+00,5.182003556880244943e+00,8.397840302066589047e+00,1.011481229156022543e+01,1.203132810526858876e+01,1.536591690803313703e+01
3.052510624203745859e+00,1.265260872612225418e+00,2.032557531219659541e+00,5.696008951702204115e+00,9.228482770422337111e+00,1.111496677711739878e+01,1.347323076183550938e+01,1.688358226500000470e+01
3.364997646460922809e+00,1.606666637694167399e+00,2.239363645154943239e+00,6.282107776633393037e+00,1.017543074620465049e+01,1.225532768417665963e+01,1.502546239691950092e+01,1.861386672169124878e+01
3.711269471735987313e+00,1.880461575442939237e+00,2.468170573279124813e+00,6.931839042953832575e+00,1.122463921986454771e+01,1.351778792611438362e+01,1.666503364729344483e+01,2.053230067006497350e+01
4.085219292331037977e+00,2.081944070471099639e+00,2.715059726772310444e+00,7.633666437824902395e+00,1.235758674448666738e+01,1.488039465659898219e+01,1.836273533933179536e+01,2.260479148274269789e+01
4.480534829814235565e+00,2.207657978492061801e+00,2.975818390564791471e+00,8.375761702616632220e+00,1.355513683695445160e+01,1.632000124605835012e+01,2.008972155753542665e+01,2.479650967736959544e+01
4.890513352714910944e+00,2.255448452575106177e+00,3.245987703615989872e+00,9.145566314737932245e+00,1.479698503779786023e+01,1.781209349721875057e+01,2.181652145441713131e+01,2.707041646626136355e+01
5.308179613396228014e+00,2.224504068636286913e+00,3.520943725364569232e+00,9.930011360166826506e+00,1.606201683948889425e+01,1.933122988880729309e+01,2.351357356925194608e+01,2.938790683380219448e+01
5.726394686514415966e+00,2.115365718786838656e+00,3.795971818270100329e+00,1.071571925487960186e+01,1.732863640100747560e+01,2.085144340251482475e+01,2.515169651746188606e+01,3.170940569977844348e+01
6.137979681114424935e+00,1.929918435728919412e+00,4.066349917378677681e+00,1.148923229678744740e+01,1.857513853966831618e+01,2.234669159234929481e+01,2.670260628496904332e+01,3.399505059441147381e+01
6.535842542906002528e+00,1.671360449260516745e+00,4.327432707280819635e+00,1.223724655014322771e+01,1.978008857730046444e+01,2.379131210511298988e+01,2.813942659491959475e+01,3.620539612265661589e+01
6.913095874823173226e+00,1.344142884853996467e+00,4.574728593339182581e+00,1.294682884430915948e+01,2.092267394522746216e+01,2.516044025993703315e+01,2.943713693258116493e+01,3.830207300804104165e+01
7.263189098925256104e+00,9.538982421583621640e-01,4.803984703497907738e+00,1.360566160060725949e+01,2.198309880077565026e+01,2.643047452207401093e+01,3.057306859342200411e+01,4.024853124528152648e+01
