F1 (to 1101), 6.82 MVA,F2 (to 1104), 6.82 MVA,F3 (to 1107), 6.82 MVA,F4 (to 1110), 6.82 MVA,F5 (to 1115), 8.86 MVA,F6 (to 1126), 8.86 MVA,F7 (to 1137), 8.86 MVA,F8 (to 1151), 8.86 MVA
2.908686710780560958e+00,2.838222831566123094e+00,2.858848911434666906e+00,4.374248578669477361e+00,8.293243559573511448e+00,7.275042957867155380e+00,5.943490736727389923e+00,1.610950162842555144e+01
2.889432068114001328e+00,2.762142219531936504e+00,2.846970732798699277e+00,4.256904752708960515e+00,8.070639941093920910e+00,7.214784294226420869e+00,5.899575700493077335e+00,1.580349872979373238e+01
3.044955038874903597e+00,2.905395716809946460e+00,3.075627364365620675e+00,4.477859032149132723e+00,8.489234356710944951e+00,7.846874626061127067e+00,6.354900030298850311e+00,1.670207992918066253e+01
2.798559242280020953e+00,2.695003174408093560e+00,2.872968417272903086e+00,4.153356269468383211e+00,7.873971048054669630e+00,7.348475435306597525e+00,5.857180955627069530e+00,1.551392292794092143e+01
2.447451144821727986e+00,2.360573982350611555e+00,2.529388080166000918e+00,3.637671570092757101e+00,6.896584748973523027e+00,6.427087804701811180e+00,5.116427535936050930e+00,1.356442731531602064e+01
2.231368235790228471e+00,2.179065263630173721e+00,2.349189025544631271e+00,3.357793497442398412e+00,6.366085214965244710e+00,5.949446728630738868e+00,4.744409533548051172e+00,1.252882556997158581e+01
2.238818609889095423e+00,2.179422718069023546e+00,2.423486280725832831e+00,3.358344664673864610e+00,6.367026178846365347e+00,5.903398891719662700e+00,4.750005108093504624e+00,1.254150404474180114e+01
2.000158530111866728e+00,1.958621080414986171e+00,2.205822855130181281e+00,3.017917289560847927e+00,5.721970658467942172e+00,5.249421376304340470e+00,4.182398021839301983e+00,1.120884004096760123e+01
2.276822088338794625e+00,2.254677889604495444e+00,2.470767234428012049e+00,3.474380831724827701e+00,6.586886184824191304e+00,5.932521420911707644e+00,4.687497811235279421e+00,1.280283436912272421e+01
1.981850383982133312e+00,1.968086728983764244e+00,2.155981857876344332e+00,3.032510175282094878e+00,5.749746551039819131e+00,5.211746402491860941e+00,4.060755907406770504e+00,1.114270235563722089e+01
2.011102481934407660e+00,2.020269250598703437e+00,2.130241305493855375e+00,3.112960598112366029e+00,5.902337541973697199e+00,5.356840543846319136e+00,4.145160649636753902e+00,1.141452711376892637e+01
2.308543943865536185e+00,2.291479211288462547e+00,2.424287585984822080e+00,3.531126749652019559e+00,6.694903554639412668e+00,6.005941545105132562e+00,4.716793268434757991e+00,1.297153113863425311e+01
2.988611871909286233e+00,2.918515823898025996e+00,3.091390691340624386e+00,4.498172252485339584e+00,8.527960614095620784e+00,7.678436861515846701e+00,6.151108441786870884e+00,1.653260581393618978e+01
4.117243973942538382e+00,3.895910137188614009e+00,4.205237728275633913e+00,6.006111596601942715e+00,1.138714106300404616e+01,1.045928245423424841e+01,8.287057418100198802e+00,2.222688980864997532e+01
4.600539511710132423e+00,4.449598017862805399e+00,4.691435677470233934e+00,6.860763291137438991e+00,1.300849452226745839e+01,1.196958880842123207e+01,9.323720142504525299e+00,2.566591614187206005e+01
5.507654137729733002e+00,5.321766828559422180e+00,5.626994855733267187e+00,8.207558780204319504e+00,1.556427159083441580e+01,1.413522647806381727e+01,1.117054130242146748e+01,3.064024386104703268e+01
6.316110763161300490e+00,6.168667944021720473e+00,6.387530954023679541e+00,9.515985210099049851e+00,1.804837181999410944e+01,1.636537793256271200e+01,1.282231604688679205e+01,3.545845689182806382e+01
6.650082602036263779e+00,6.458347166752962387e+00,6.678675698551093554e+00,9.963676169636398683e+00,1.889876776067343656e+01,1.703791558969573217e+01,1.343169231843335609e+01,3.715578881707749304e+01
6.002554500546531280e+00,5.791301907764973222e+00,6.053248253605274520e+00,8.932890346824551742e+00,1.694186275974780287e+01,1.523586527915720801e+01,1.213420285824761891e+01,3.320478556302990114e+01
4.010207886009419909e+00,3.989724676169758677e+00,4.094593743934602514e+00,6.150899727559340668e+00,1.166339820358910906e+01,1.037679105254678547e+01,8.350117186882645370e+00,2.278413717704084007e+01
1.551943852605750296e+00,1.574846754164078044e+00,1.658006509341971579e+00,2.426322916667186025e+00,4.604190372514384677e+00,4.047837925312194329e+00,3.216537565873803128e+00,8.914284048395130000e+00
3.001060214133675963e+00,2.950646824667909396e+00,3.048127856337168762e+00,4.547735146484086499e+00,8.624262181163150132e+00,7.648021631860188130e+00,6.050273760478450669e+00,1.674389685962625762e+01
2.792835777895450455e+00,2.599767819857146556e+00,2.659952970552344809e+00,4.006540842684549908e+00,7.598639097306259416e+00,6.774757278807921779e+00,5.299112392411762684e+00,1.480537303991689413e+01
4.032275678286937115e+00,3.731612158852370520e+00,3.814990294004107607e+00,5.752684346185602315e+00,1.090913398365041864e+01,9.868804324018270790e+00,7.727011152872210076e+00,2.134253753763978523e+01
5.404344415047708239e+00,5.061680657261525162e+00,5.188887240489396646e+00,7.805864597901732260e+00,1.480383407705338072e+01,1.338832685892295338e+01,1.055826599436925051e+01,2.910616979531466697e+01
3.111553728738319702e+00,2.914534193712320587e+00,2.975446197462238818e+00,4.491954446621521768e+00,8.518933700831047062e+00,7.852827454398400242e+00,6.083764747514165627e+00,1.677189866459048062e+01
3.461405819310459542e+00,3.181026634801747299e+00,3.276409043827107404e+00,4.903040700699630605e+00,9.298271666510386169e+00,8.469715769203101985e+00,6.619335834948188335e+00,1.826699069942565856e+01
3.494042049725586185e+00,3.215383776748687250e+00,3.338609716573517794e+00,4.956043855359845374e+00,9.398790776277451187e+00,8.508800327470629199e+00,6.740190053952696658e+00,1.844151692892327787e+01
4.195384007066028431e+00,3.935651275277803229e+00,4.069445611173516220e+00,6.067444424211990039e+00,1.150615842737084726e+01,1.030237298608240160e+01,8.131033027170392558e+00,2.248139554347246971e+01
5.007085951184700789e+00,4.793767158982253029e+00,4.898936832584481316e+00,7.392143403715140337e+00,1.401895935552545680e+01,1.246639946839542290e+01,9.967624889120713760e+00,2.737797319424291942e+01
7.239423777543482430e+00,7.006070613129677049e+00,7.234407611246397529e+00,1.081037310741927548e+01,2.050829249733244453e+01,1.820037595307254108e+01,1.451904130786539859e+01,4.016061009753834554e+01
