0% quantile: LV Network: 1103,25% quantile: LV Network: 1103,50% quantile: LV Network: 1103,75% quantile: LV Network: 1103,100% quantile: LV Network: 1103,0% quantile: LV Network: 1109,25% quantile: LV Network: 1109,50% quantile: LV Network: 1109,75% quantile: LV Network: 1109,100% quantile: LV Network: 1109,0% quantile: LV Network: 1131,25% quantile: LV Network: 1131,50% quantile: LV Network: 1131,75% quantile: LV Network: 1131,100% quantile: LV Network: 1131,0% quantile: LV Network: 1145,25% quantile: LV Network: 1145,50% quantile: LV Network: 1145,75% quantile: LV Network: 1145,100% quantile: LV Network: 1145,0% quantile: LV Network: 1166,25% quantile: LV Network: 1166,50% quantile: LV Network: 1166,75% quantile: LV Network: 1166,100% quantile: LV Network: 1166
1.071161326567393601e+00,1.073908240729772867e+00,1.076490747996276198e+00,1.078985808597959339e+00,1.084406833581494478e+00,1.059369136783076204e+00,1.065812388976455694e+00,1.075697688427483811e+00,1.082028659050689789e+00,1.085988127836869932e+00,1.066100511645879489e+00,1.075263898281867636e+00,1.078611490755698288e+00,1.080846038005152998e+00,1.087572077016255134e+00,1.057699158777498427e+00,1.072984388885153795e+00,1.078787467248940146e+00,1.081118091794260661e+00,1.083589492785106190e+00,1.042847309580154036e+00,1.067004426478578738e+00,1.070258708970311279e+00,1.073047513901245864e+00,1.077526229892032950e+00
1.067843338641887296e+00,1.072495066818919263e+00,1.075173326599723644e+00,1.076852714160478897e+00,1.083717202189275586e+00,1.062790759283648967e+00,1.069864706284558764e+00,1.072155646195489753e+00,1.079012657593783731e+00,1.083214378310832116e+00,1.064646801005936894e+00,1.073477738522095493e+00,1.076128367562800392e+00,1.078627514116892394e+00,1.082504416941946879e+00,1.050952613789207346e+00,1.070880597741511897e+00,1.075867730739999750e+00,1.078776971134306706e+00,1.082401273449228540e+00,1.043847285673451974e+00,1.054653226297581625e+00,1.059587257360157908e+00,1.065143119203744826e+00,1.075152291279712014e+00
1.057778031912534500e+00,1.064531939084491396e+00,1.069210018269303175e+00,1.073934263577704940e+00,1.081100333709768879e+00,1.057890624618700315e+00,1.062133797257042378e+00,1.067340872170084998e+00,1.072901383542462117e+00,1.083333867970795339e+00,1.062071375165349441e+00,1.068554935903581971e+00,1.072857481523150636e+00,1.076896570980188095e+00,1.080037468449724258e+00,1.045542561179260144e+00,1.063899704831533732e+00,1.071502329148521060e+00,1.075190611504474036e+00,1.082599175262830116e+00,1.024592885250092733e+00,1.047906939714530639e+00,1.055328907021619411e+00,1.060597305796718182e+00,1.067442535271916793e+00
1.057260335879785185e+00,1.062159145052529619e+00,1.067407343741734627e+00,1.071651432811628002e+00,1.082588435875369015e+00,1.051960970272876938e+00,1.064556387123558601e+00,1.066670875588914491e+00,1.067736583455873411e+00,1.080514012146441605e+00,1.059050051809977910e+00,1.064749582009858475e+00,1.068799301325121576e+00,1.072846613145231887e+00,1.077585220819375467e+00,1.050504057955955473e+00,1.061656811189668925e+00,1.067122377931863042e+00,1.070707080089830621e+00,1.075669504979027913e+00,1.036374044903590308e+00,1.043704915477394302e+00,1.050420652096141438e+00,1.053130485452036247e+00,1.057659019599308747e+00
1.052010566098829925e+00,1.060597705467978047e+00,1.064204417937228753e+00,1.070688909506168240e+00,1.082020121035016658e+00,1.055065852974561347e+00,1.059504255005256024e+00,1.063174455253835138e+00,1.069206581381356269e+00,1.078694787869324268e+00,1.058497912541331409e+00,1.064998743419619087e+00,1.068102883862957153e+00,1.071906221251315738e+00,1.077418263891863681e+00,1.039363255031005240e+00,1.058095606353655072e+00,1.066088297247173244e+00,1.070708633099549445e+00,1.078011478295627157e+00,1.033596222880814430e+00,1.041525435466018834e+00,1.048024431546361823e+00,1.051122017482289728e+00,1.055746055049304299e+00
1.050784891996493053e+00,1.060247186424688071e+00,1.066451960373279384e+00,1.076629551763978121e+00,1.086660049075985901e+00,1.044758459328895439e+00,1.061213274795365535e+00,1.064198156240175219e+00,1.075562761928125166e+00,1.089047515050898252e+00,1.057493801312124893e+00,1.066780917470949275e+00,1.071659005670229092e+00,1.077218755038247266e+00,1.081623951863988520e+00,1.038131472760341900e+00,1.063623637915632747e+00,1.068151745662094365e+00,1.071900526740170001e+00,1.080779627736786930e+00,1.035229998806313834e+00,1.046937684388173473e+00,1.054906187881165858e+00,1.057988986705301837e+00,1.061198413256841722e+00
1.065512885217352546e+00,1.074784325920552952e+00,1.079909600612938947e+00,1.082975539429584355e+00,1.089198066033987944e+00,1.048209735493468964e+00,1.069003253238118401e+00,1.076920339578322672e+00,1.090789734036479386e+00,1.097989220160363377e+00,1.060047733625049560e+00,1.078554867998657851e+00,1.081458194378175364e+00,1.084665724559262134e+00,1.091819139480794343e+00,1.055999043267610515e+00,1.072224341835421813e+00,1.079142643342192232e+00,1.082143736423579305e+00,1.088294046533303527e+00,1.049491233617739105e+00,1.062954323577455007e+00,1.066160274609563530e+00,1.071708059234838473e+00,1.079063418295920007e+00
1.073500769301813706e+00,1.077893718563674330e+00,1.079622470970066361e+00,1.081362054526489258e+00,1.084676318347425505e+00,1.063080579518212776e+00,1.071124617914975152e+00,1.079498329337043927e+00,1.085059199341695368e+00,1.085869946564325561e+00,1.063263297983801259e+00,1.076158651177195447e+00,1.080630482390961156e+00,1.083905624186779493e+00,1.087148169847496737e+00,1.053129434269080900e+00,1.077588725347661924e+00,1.080591827496724777e+00,1.082945420354338051e+00,1.086396114747013142e+00,1.065779020016105694e+00,1.072264865887368579e+00,1.075179276701232922e+00,1.077655010588721263e+00,1.085132275709186800e+00
1.061466658541270869e+00,1.065988719162143328e+00,1.068561455523813208e+00,1.080816145085657709e+00,1.083300424857010169e+00,1.054606464640052810e+00,1.062947082345583993e+00,1.071595335276658734e+00,1.081973761605755868e+00,1.082602664081501853e+00,1.062478661407347369e+00,1.071949609370186796e+00,1.073834550667531751e+00,1.076109623442045748e+00,1.081556489816694278e+00,1.047175689249695729e+00,1.068538605012457232e+00,1.073600542767890964e+00,1.075931126430078155e+00,1.081452163439342584e+00,1.039835945699413511e+00,1.063228284755554087e+00,1.066275456807629363e+00,1.069819645616736370e+00,1.076184160676433521e+00
1.061322628464361761e+00,1.068760991753644696e+00,1.071059609216327813e+00,1.073267589977463965e+00,1.078560095829097065e+00,1.057363655092310228e+00,1.065249937279704184e+00,1.072178153814251855e+00,1.086424889568004204e+00,1.088419773162738080e+00,1.066022141799390699e+00,1.071824135942318845e+00,1.074993386722970179e+00,1.077683165091781303e+00,1.085697824992843508e+00,1.054282903219539991e+00,1.070156317340336116e+00,1.073796701594568415e+00,1.078084349838204226e+00,1.086001444010327166e+00,1.048516651609544770e+00,1.060128332222924907e+00,1.066989363902307364e+00,1.071440312917892879e+00,1.083060718495655328e+00
